ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
411,0.423297,0.416058,0.329858,0.440000,0.337065
412,0.423242,0.415049,0.329646,0.440000,0.339026
413,0.423173,0.414044,0.329444,0.440000,0.339729
414,0.423091,0.413043,0.329251,0.440000,0.340307
415,0.422996,0.412048,0.329066,0.440000,0.340934
416,0.422887,0.411058,0.328890,0.440000,0.341416
417,0.422765,0.410072,0.328723,0.440000,0.342581
418,0.422630,0.409091,0.328563,0.440000,0.343100
419,0.422483,0.408115,0.328411,0.440000,0.343592
420,0.422323,0.407143,0.328266,0.440000,0.344307
421,0.422151,0.406176,0.328128,0.440000,0.345110
422,0.421967,0.405213,0.327997,0.440000,0.346878
423,0.421771,0.404255,0.327873,0.440000,0.348138
424,0.421563,0.403302,0.327754,0.440000,0.348932
425,0.421345,0.402353,0.327642,0.440000,0.349675
426,0.421115,0.401408,0.327535,0.440000,0.350178
427,0.420874,0.400468,0.327433,0.440000,0.350863
428,0.420622,0.399533,0.327336,0.433333,0.351431
429,0.420360,0.398601,0.327244,0.426667,0.351933
430,0.420087,0.400000,0.327157,0.426667,0.352471
431,0.419804,0.401392,0.327074,0.426667,0.353129
432,0.419512,0.402778,0.326994,0.426667,0.353650
433,0.419209,0.404157,0.326919,0.426667,0.354122
434,0.418897,0.405530,0.326847,0.426667,0.354586
435,0.418576,0.406897,0.326779,0.426667,0.355042
436,0.418246,0.408257,0.326713,0.426667,0.355513
437,0.417907,0.409611,0.326651,0.426667,0.356010
438,0.417560,0.410959,0.326591,0.426667,0.356541
439,0.417204,0.412301,0.326534,0.426667,0.357141
440,0.416840,0.413636,0.326479,0.426667,0.357625
441,0.416467,0.414966,0.326427,0.426667,0.358112
442,0.416088,0.416290,0.326376,0.426667,0.358581
443,0.415700,0.417607,0.326328,0.426667,0.359047
444,0.415305,0.418919,0.326281,0.426667,0.359516
445,0.414903,0.420225,0.326236,0.426667,0.359980
446,0.414494,0.421525,0.326192,0.426667,0.360500
447,0.414078,0.422819,0.326150,0.426667,0.361649
448,0.413656,0.424107,0.326109,0.426667,0.362140
449,0.413227,0.425390,0.326069,0.426667,0.362970
450,0.412792,0.426667,0.326031,0.426667,0.363482
451,0.412872,0.425721,0.326133,0.426667,0.363975
452,0.412937,0.424779,0.326240,0.426667,0.364432
453,0.412989,0.423841,0.326353,0.426667,0.364984
454,0.413028,0.422907,0.326471,0.426667,0.365439
455,0.413054,0.421978,0.326594,0.426667,0.365894
456,0.413068,0.421053,0.326721,0.426667,0.366386
457,0.413068,0.420131,0.326852,0.426667,0.366867
458,0.413056,0.419214,0.326988,0.426667,0.367624
459,0.413030,0.418301,0.327127,0.426667,0.368110
460,0.412993,0.417391,0.327271,0.426667,0.368609
461,0.412944,0.416486,0.327417,0.426667,0.369960
462,0.412883,0.415584,0.327567,0.426667,0.371451
463,0.412810,0.414687,0.327720,0.426667,0.371931
464,0.412724,0.413793,0.327875,0.426667,0.373565
465,0.412628,0.412903,0.328033,0.426667,0.374060
466,0.412522,0.412017,0.328194,0.426667,0.374535
467,0.412403,0.411135,0.328357,0.426667,0.374985
468,0.412274,0.410256,0.328521,0.426667,0.375459
469,0.412133,0.409382,0.328687,0.426667,0.375935
470,0.411982,0.408511,0.328853,0.426667,0.376431
471,0.411821,0.407643,0.329021,0.426667,0.377067
472,0.411649,0.406780,0.329190,0.426667,0.377538
473,0.411467,0.405920,0.329359,0.426667,0.378087
474,0.411275,0.405063,0.329529,0.420000,0.378577
475,0.411073,0.404211,0.329699,0.413333,0.379049
476,0.410861,0.403361,0.329868,0.406667,0.379516
477,0.410640,0.402516,0.330038,0.400000,0.379979
478,0.410410,0.401674,0.330207,0.393333,0.380444
479,0.410170,0.402923,0.330375,0.393333,0.380995
480,0.409922,0.404167,0.330542,0.393333,0.381450
481,0.409665,0.405405,0.330708,0.393333,0.381959
482,0.409399,0.406639,0.330874,0.393333,0.382426
483,0.409125,0.407867,0.331038,0.393333,0.382880
484,0.408843,0.409091,0.331201,0.393333,0.383351
485,0.408553,0.410309,0.331361,0.393333,0.383824
486,0.408254,0.411523,0.331521,0.393333,0.384289
487,0.407949,0.412731,0.331678,0.393333,0.387524
488,0.407635,0.413934,0.331833,0.393333,0.390817
489,0.407315,0.415133,0.331987,0.393333,0.391705
490,0.406987,0.416327,0.332138,0.393333,0.392980
491,0.406653,0.417515,0.332287,0.393333,0.393501
492,0.406312,0.418699,0.332433,0.393333,0.394129
493,0.405964,0.419878,0.332578,0.393333,0.394724
494,0.405610,0.421053,0.332720,0.393333,0.395396
495,0.405249,0.422222,0.332860,0.393333,0.396029
496,0.404883,0.423387,0.332998,0.393333,0.396617
497,0.404510,0.424547,0.333133,0.393333,0.397199
498,0.404132,0.425703,0.333265,0.393333,0.397837
499,0.403749,0.426854,0.333395,0.393333,0.398399
500,0.403360,0.428000,0.333523,0.393333,0.398958
501,0.403485,0.427146,0.333317,0.393333,0.399725
502,0.403599,0.426295,0.333116,0.393333,0.400743
503,0.403700,0.425447,0.332920,0.393333,0.402445
504,0.403789,0.424603,0.332730,0.393333,0.403101
