ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
410,0.136833,0.482927,0.135398,0.500000,0.114889
411,0.136792,0.484185,0.135408,0.500000,0.115083
412,0.136844,0.483010,0.135416,0.500000,0.115268
413,0.136797,0.484262,0.135405,0.500000,0.115506
414,0.136819,0.483092,0.135383,0.500000,0.115714
415,0.136779,0.484337,0.135393,0.500000,0.115906
416,0.136830,0.483173,0.135401,0.500000,0.116097
417,0.136783,0.484412,0.135390,0.500000,0.116291
418,0.136805,0.483254,0.135368,0.500000,0.116486
419,0.136766,0.484487,0.135378,0.500000,0.116677
420,0.136816,0.483333,0.135386,0.500000,0.116867
421,0.136770,0.484561,0.135375,0.500000,0.117055
422,0.136791,0.483412,0.135353,0.500000,0.117243
423,0.136752,0.484634,0.135363,0.500000,0.117431
424,0.136803,0.483491,0.135371,0.500000,0.117620
425,0.136757,0.484706,0.135360,0.500000,0.117817
426,0.136778,0.483568,0.135338,0.500000,0.118001
427,0.136739,0.484778,0.135348,0.500000,0.118192
428,0.136789,0.483645,0.135356,0.500000,0.118381
429,0.136743,0.484848,0.135345,0.500000,0.118572
430,0.136764,0.483721,0.135323,0.500000,0.118794
431,0.136726,0.484919,0.135333,0.500000,0.118981
432,0.136776,0.483796,0.135340,0.500000,0.119171
433,0.136730,0.484988,0.135330,0.500000,0.119354
434,0.136751,0.483871,0.135308,0.500000,0.119906
435,0.136713,0.485057,0.135318,0.500000,0.120448
436,0.136762,0.483945,0.135325,0.500000,0.120635
437,0.136717,0.485126,0.135315,0.500000,0.120823
438,0.136737,0.484018,0.135293,0.500000,0.121002
439,0.136700,0.485194,0.135303,0.500000,0.121197
440,0.136749,0.484091,0.135311,0.500000,0.121585
441,0.136704,0.485261,0.135300,0.500000,0.121790
442,0.136724,0.484163,0.135279,0.500000,0.121976
443,0.136688,0.485327,0.135288,0.500000,0.122163
444,0.136736,0.484234,0.135296,0.500000,0.122345
445,0.136692,0.485393,0.135285,0.500000,0.122527
446,0.136711,0.484305,0.135264,0.500000,0.122720
447,0.136675,0.485459,0.135274,0.500000,0.122936
448,0.136723,0.484375,0.135281,0.500000,0.123124
449,0.136679,0.485523,0.135271,0.500000,0.123311
450,0.136698,0.484444,0.135249,0.500000,0.123496
451,0.136662,0.485588,0.135259,0.500000,0.123695
452,0.136710,0.484513,0.135266,0.500000,0.123895
453,0.136666,0.485651,0.135256,0.500000,0.124097
454,0.136685,0.484581,0.135234,0.500000,0.124310
455,0.136650,0.485714,0.135244,0.500000,0.124507
456,0.136697,0.484649,0.135251,0.500000,0.124708
457,0.136654,0.485777,0.135241,0.500000,0.124912
458,0.136672,0.484716,0.135220,0.500000,0.125119
459,0.136637,0.485839,0.135230,0.500000,0.125318
460,0.136685,0.484783,0.135237,0.500000,0.125521
461,0.136642,0.485900,0.135226,0.500000,0.125726
462,0.136660,0.484848,0.135205,0.500000,0.125929
463,0.136625,0.485961,0.135215,0.500000,0.126140
464,0.136672,0.484914,0.135222,0.500000,0.127799
465,0.136629,0.486022,0.135212,0.500000,0.128186
466,0.136647,0.484979,0.135191,0.500000,0.129125
467,0.136613,0.486081,0.135201,0.500000,0.129342
468,0.136659,0.485043,0.135207,0.500000,0.129547
469,0.136617,0.486141,0.135197,0.500000,0.129759
470,0.136634,0.485106,0.135176,0.500000,0.129962
471,0.136601,0.486200,0.135186,0.500000,0.130165
472,0.136647,0.485169,0.135193,0.500000,0.130377
473,0.136605,0.486258,0.135183,0.500000,0.130705
474,0.136622,0.485232,0.135162,0.500000,0.132165
475,0.136589,0.486316,0.135172,0.500000,0.132394
476,0.136635,0.485294,0.135178,0.500000,0.135893
477,0.136593,0.486373,0.135168,0.500000,0.136118
478,0.136610,0.485356,0.135147,0.500000,0.136326
479,0.136577,0.486430,0.135157,0.500000,0.136531
480,0.136622,0.485417,0.135164,0.500000,0.136744
481,0.136581,0.486486,0.135154,0.500000,0.140323
482,0.136597,0.485477,0.135133,0.500000,0.140536
483,0.136565,0.486542,0.135143,0.500000,0.141403
484,0.136610,0.485537,0.135149,0.500000,0.141626
485,0.136569,0.486598,0.135140,0.500000,0.141888
486,0.136585,0.485597,0.135119,0.500000,0.142096
487,0.136553,0.486653,0.135129,0.500000,0.142301
488,0.136598,0.485656,0.135135,0.500000,0.143205
489,0.136557,0.486708,0.135125,0.500000,0.143427
490,0.136573,0.485714,0.135105,0.500000,0.143664
491,0.136541,0.486762,0.135114,0.500000,0.143874
492,0.136586,0.485772,0.135120,0.500000,0.144078
493,0.136546,0.486815,0.135111,0.500000,0.144275
494,0.136561,0.485830,0.135090,0.500000,0.145489
495,0.136530,0.486869,0.135100,0.500000,0.145716
496,0.136574,0.485887,0.135106,0.500000,0.145941
497,0.136534,0.486922,0.135097,0.500000,0.146151
498,0.136549,0.485944,0.135076,0.500000,0.146420
499,0.136518,0.486974,0.135086,0.500000,0.146738
500,0.136562,0.486000,0.135092,0.500000,0.146945
501,0.136522,0.487026,0.135082,0.500000,0.147158
502,0.136537,0.486056,0.135062,0.500000,0.147368
