ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
471,0.138364,0.040340,0.135416,0.000000,0.361359
472,0.138355,0.040254,0.135409,0.000000,0.361627
473,0.138347,0.040169,0.135405,0.000000,0.361996
474,0.138343,0.040084,0.135402,0.000000,0.362276
475,0.138339,0.040000,0.135390,0.000000,0.362552
476,0.138330,0.039916,0.135383,0.000000,0.362815
477,0.138322,0.039832,0.135379,0.000000,0.363096
478,0.138318,0.039749,0.135376,0.000000,0.363363
479,0.138314,0.039666,0.135364,0.000000,0.363635
480,0.138306,0.039583,0.135357,0.000000,0.363893
481,0.138298,0.039501,0.135353,0.000000,0.364156
482,0.138293,0.039419,0.135350,0.000000,0.364418
483,0.138289,0.039337,0.135338,0.000000,0.364686
484,0.138281,0.039256,0.135331,0.000000,0.364954
485,0.138273,0.039175,0.135327,0.000000,0.365307
486,0.138269,0.039095,0.135324,0.000000,0.365598
487,0.138265,0.039014,0.135312,0.000000,0.365884
488,0.138257,0.038934,0.135305,0.000000,0.366192
489,0.138249,0.038855,0.135301,0.000000,0.366536
490,0.138245,0.038776,0.135298,0.000000,0.366818
491,0.138240,0.038697,0.135286,0.000000,0.367427
492,0.138232,0.038618,0.135279,0.000000,0.374426
493,0.138225,0.038540,0.135275,0.000000,0.378620
494,0.138220,0.038462,0.135273,0.000000,0.378920
495,0.138216,0.038384,0.135260,0.000000,0.379210
496,0.138208,0.038306,0.135253,0.000000,0.379488
497,0.138201,0.038229,0.135249,0.000000,0.379773
498,0.138197,0.038153,0.135247,0.000000,0.380074
499,0.138192,0.038076,0.135235,0.000000,0.380362
500,0.138184,0.038000,0.135228,0.000000,0.380657
501,0.138177,0.037924,0.135224,0.000000,0.380960
502,0.138173,0.037849,0.135221,0.000000,0.381264
503,0.138169,0.037773,0.135209,0.000000,0.381576
504,0.138161,0.037698,0.135202,0.000000,0.381976
