ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
282,0.139062,0.273050,0.136109,0.250000,0.036661
283,0.139003,0.275618,0.136124,0.250000,0.036771
284,0.139028,0.274648,0.136105,0.250000,0.036885
285,0.138980,0.273684,0.136104,0.250000,0.036995
286,0.139020,0.272727,0.136070,0.250000,0.037107
287,0.138962,0.275261,0.136084,0.250000,0.037218
288,0.138986,0.274306,0.136066,0.250000,0.037330
289,0.138940,0.273356,0.136065,0.250000,0.037443
290,0.138979,0.272414,0.136030,0.250000,0.037554
291,0.138922,0.274914,0.136044,0.250000,0.037663
292,0.138946,0.273973,0.136026,0.250000,0.037797
293,0.138900,0.273038,0.136025,0.250000,0.037932
294,0.138938,0.272109,0.135991,0.250000,0.038042
295,0.138883,0.274576,0.136005,0.250000,0.038152
296,0.138906,0.273649,0.135987,0.250000,0.038259
297,0.138861,0.272727,0.135986,0.250000,0.038372
298,0.138898,0.271812,0.135952,0.250000,0.038486
299,0.138844,0.274247,0.135966,0.250000,0.038597
300,0.138866,0.273333,0.135948,0.250000,0.038711
301,0.138822,0.272425,0.135947,0.250000,0.038824
302,0.138859,0.271523,0.135913,0.250000,0.038942
303,0.138805,0.273927,0.135926,0.250000,0.039049
304,0.138828,0.273026,0.135909,0.250000,0.039162
305,0.138784,0.272131,0.135908,0.250000,0.039271
306,0.138820,0.271242,0.135874,0.250000,0.039378
307,0.138767,0.273616,0.135887,0.250000,0.039492
308,0.138789,0.272727,0.135870,0.250000,0.039614
309,0.138746,0.271845,0.135869,0.250000,0.039724
310,0.138781,0.270968,0.135835,0.250000,0.039860
311,0.138730,0.273312,0.135848,0.250000,0.039980
312,0.138751,0.272436,0.135831,0.250000,0.040095
313,0.138709,0.271565,0.135830,0.250000,0.040203
314,0.138743,0.270701,0.135796,0.250000,0.040314
315,0.138693,0.273016,0.135810,0.250000,0.040427
316,0.138714,0.272152,0.135792,0.250000,0.040540
317,0.138672,0.271293,0.135792,0.250000,0.040654
318,0.138706,0.270440,0.135758,0.250000,0.040766
319,0.138656,0.272727,0.135771,0.250000,0.040874
320,0.138677,0.271875,0.135754,0.250000,0.040984
321,0.138636,0.271028,0.135753,0.250000,0.041100
322,0.138668,0.270186,0.135719,0.250000,0.041210
323,0.138620,0.272446,0.135733,0.250000,0.041321
324,0.138640,0.271605,0.135716,0.250000,0.041432
325,0.138600,0.270769,0.135715,0.250000,0.041542
326,0.138632,0.269939,0.135681,0.250000,0.041655
327,0.138584,0.272171,0.135694,0.250000,0.041798
328,0.138604,0.271341,0.135677,0.250000,0.041946
329,0.138564,0.270517,0.135677,0.250000,0.042056
330,0.138596,0.269697,0.135643,0.250000,0.042163
331,0.138549,0.271903,0.135656,0.250000,0.042274
332,0.138568,0.271084,0.135639,0.250000,0.042386
333,0.138529,0.270270,0.135639,0.250000,0.042499
334,0.138560,0.269461,0.135605,0.250000,0.042609
335,0.138514,0.271642,0.135618,0.250000,0.042720
336,0.138533,0.270833,0.135601,0.250000,0.042835
337,0.138494,0.270030,0.135601,0.250000,0.042944
338,0.138524,0.269231,0.135567,0.250000,0.043057
339,0.138479,0.271386,0.135580,0.250000,0.043166
340,0.138498,0.270588,0.135564,0.250000,0.043278
341,0.138460,0.269795,0.135563,0.250000,0.043391
342,0.138489,0.269006,0.135530,0.250000,0.043502
343,0.138445,0.271137,0.135543,0.250000,0.043611
344,0.138464,0.270349,0.135526,0.250000,0.043723
345,0.138426,0.269565,0.135526,0.250000,0.043853
346,0.138455,0.268786,0.135492,0.250000,0.043966
347,0.138411,0.270893,0.135505,0.250000,0.044081
348,0.138429,0.270115,0.135488,0.250000,0.044199
349,0.138392,0.269341,0.135489,0.250000,0.044309
350,0.138420,0.268571,0.135455,0.250000,0.044453
351,0.138377,0.270655,0.135468,0.250000,0.044584
352,0.138396,0.269886,0.135451,0.250000,0.044697
353,0.138359,0.269122,0.135451,0.250000,0.044827
354,0.138386,0.268362,0.135418,0.250000,0.044959
355,0.138344,0.270423,0.135430,0.250000,0.045092
356,0.138362,0.269663,0.135414,0.250000,0.045225
357,0.138326,0.268908,0.135414,0.250000,0.045354
358,0.138353,0.268156,0.135381,0.250000,0.045488
359,0.138311,0.270195,0.135393,0.250000,0.045615
360,0.138329,0.269444,0.135377,0.250000,0.045787
361,0.138293,0.268698,0.135377,0.250000,0.045953
362,0.138320,0.267956,0.135344,0.250000,0.046198
363,0.138279,0.269972,0.135356,0.250000,0.046334
364,0.138296,0.269231,0.135340,0.250000,0.046467
365,0.138261,0.268493,0.135340,0.250000,0.046617
366,0.138287,0.267760,0.135307,0.250000,0.046754
367,0.138246,0.269755,0.135319,0.250000,0.046890
368,0.138263,0.269022,0.135303,0.250000,0.047024
369,0.138229,0.268293,0.135304,0.250000,0.047157
370,0.138254,0.267568,0.135271,0.250000,0.047295
